2.217419600897940213e-01,3.123223398922703176e-01,1.467530336787709888e-01,1.160822705914238556e-01,3.553756954602079188e-01,6.479685388156730674e-01,2.168293659111015237e-01,1.187521667307300799e-01,2.052482823419422009e-01,3.640766491591065357e-01,4.167121631974428086e-01,1.443811997672944658e-01,1.136888441871024003e-01,2.580067801959091689e-01,5.826313973143880665e-01,2.476829727831548200e-01,1.149581066596267881e-01,1.683612901695700492e-01,1.110009145329094449e-01,1.804799811600396320e-01,2.395598644681688760e-01,5.032683251030757310e-01,3.909808386636411393e-01,2.682843164538690206e-01,1.977379111921619415e-01,1.940193235264024707e-01,4.014322476816655771e-01
5.526484297265977369e-02,1.291431357016379067e-01,1.663105561484806427e-01,1.690835881334095681e-01,1.796452354560317544e-01,1.924178413504562535e-01,3.554871091379761538e-01,6.936015129366265297e-01,2.803344131317742072e-01,7.780037398306921537e-02,1.713344011617063678e-01,4.346114965667426944e-01,6.607527323886402959e-01,2.411929569001278750e-01,1.222015248647987523e-01,1.312167011362569968e-01,1.964018984609857965e-01,2.317627483264754484e-01,7.488025897240489781e-02,1.227538528961878289e-01,1.692050745932898725e-01,1.758287034784362934e-01,1.568986560688958865e-01,1.572627404837703413e-01,3.845247935295683650e-01,6.720999748939330276e-01,3.154322851598075905e-01
4.916364253812360863e-02,8.645766793668685501e-02,1.006752697037194000e-01,8.830172173548500592e-02,7.390524431225407864e-02,1.184605971847205869e-01,4.634696898146145050e-01,7.783192072224405234e-01,1.733402969012819983e-01,6.058692209716078775e-02,1.394894318135712352e-01,1.269289104177162009e-01,9.820433210278545211e-02,9.475853283108419400e-02,1.742640746590521650e-01,6.645248482230365905e-01,5.492025416505927904e-01,2.090024980307750579e-01,6.838595226587282361e-02,2.556755683349203334e-01,7.272128697883424309e-01,3.722964875649162897e-01,1.443923838696918038e-01,1.304896219472559404e-01,1.723340635918250707e-01,1.689760438479954996e-01,1.116379686891598028e-01
2.522553439833562505e-01,3.859216813790066203e-01,3.476990149364168614e-01,2.039454624474081323e-01,2.753765709806705320e-01,2.386999998885485086e-01,1.658779635737113178e-01,4.693027047467445145e-01,2.961219110070890670e-01,3.069889360080597651e-01,4.068063545687350402e-01,4.149051137486386986e-01,1.809060950983427396e-01,2.173499760758281218e-01,2.271146617391056055e-01,1.998982951322264556e-01,3.458364148970349827e-01,3.444015871590178635e-01,4.396311534717745051e-01,4.367729245094766899e-01,2.629119142649130048e-01,1.883964381215574857e-01,2.845969743246863914e-01,2.486253081381894492e-01,1.376214901569552396e-01,1.921117451978915369e-01,4.104748032359502030e-01
5.289566882083034105e-02,1.579461897074511401e-01,6.108304319109291169e-01,6.483146036617971619e-01,1.635873216799731134e-01,8.974862335319025441e-02,1.078103323666507463e-01,1.419493396910502525e-01,9.892208542843636265e-02,6.706467835448559622e-02,1.756534978322551455e-01,5.267524151446602021e-01,6.953839805022716813e-01,1.829114672724777568e-01,9.095833470807815346e-02,1.146979189266130877e-01,1.645510298992395593e-01,1.228262100016490749e-01,1.287813390320054763e-01,4.403102271245117882e-01,6.183715729165473185e-01,3.236923817892184974e-01,2.172084731879080910e-01,1.924923656656066517e-01,1.838680846074444986e-01,1.522314362409332156e-01,1.070517222571131938e-01
7.405087665154304333e-02,2.533852402702351791e-01,6.675461791166830139e-01,4.944366713637512456e-01,1.629993244544877262e-01,1.114549454692260189e-01,1.259560477630438935e-01,1.276444006792503694e-01,1.155322668824065868e-01,4.634810454689661935e-02,8.844768687007344143e-02,1.130558367653681368e-01,1.077648190689331903e-01,1.029327283499526929e-01,1.696930589938737965e-01,5.011614791652452272e-01,7.027788445357842084e-01,2.344142426597644879e-01,4.224192811701390354e-02,8.308941525720428545e-02,1.326135056223438358e-01,1.139312907337033942e-01,8.750353634140990711e-02,1.229211333873344303e-01,4.380974835481041274e-01,7.618831461398070104e-01,2.013073851987724205e-01
2.884518277592398178e-02,1.000282081532833933e-01,2.147451639178638294e-01,1.227388311769449653e-01,4.349965170807014447e-02,4.898159312448101266e-02,4.982367341306398467e-01,7.824867299538672549e-01,8.432947769727019982e-02,2.826883768652760712e-02,1.068805444804549892e-01,2.427821735305353001e-01,1.227251937460171194e-01,3.949288424969046862e-02,4.924377132531941592e-02,5.258581409513020111e-01,7.574210183391714146e-01,7.751203207496051850e-02,2.913591175287538748e-02,1.115235719446249218e-01,2.688184286671745360e-01,1.480376811312199559e-01,4.674004854840964340e-02,4.436280960005780510e-02,4.637292274367584843e-01,7.767769819927704544e-01,8.795184409245318524e-02
1.293312127157740521e-01,2.422775135534299407e-01,2.775775943184764505e-01,1.874971868767142946e-01,4.644173683520063101e-01,4.552008703678170343e-01,1.758104131236289391e-01,2.712517877183764359e-01,3.864637633057798061e-01,1.601754043989073450e-01,3.656736579391579034e-01,2.930806127690215868e-01,1.424438245606825248e-01,2.787637084743661009e-01,5.791462528294510914e-01,2.035794492300276315e-01,2.502980473779190529e-01,2.822128945543143086e-01,1.827422463907835415e-01,3.166071239002495319e-01,2.391014807409065912e-01,1.478976160460781231e-01,2.740039548456364438e-01,6.232750998548505228e-01,2.396110151682623313e-01,2.242655547081592871e-01,2.766519327407396811e-01
1.032032453441504155e-01,2.824567049545203545e-01,2.049662185922863367e-01,1.284539331274739127e-01,1.625059151241104172e-01,5.315628084085360916e-01,6.377462174481809409e-01,1.397202501726319546e-01,8.038780294755784595e-02,1.201251909082905189e-01,2.359827262175439033e-01,2.336487610009545246e-01,1.683282687958049251e-01,1.822047730241641850e-01,5.755008768755563997e-01,5.695706883297763090e-01,1.454132064856591133e-01,9.012296171646616560e-02,1.021973122841697557e-01,2.045645441327491876e-01,2.122699866273103919e-01,2.211518149259807109e-01,4.633404593234258240e-01,5.498023716120481463e-01,2.890185762172545747e-01,2.515430095432865665e-01,1.842502919772309178e-01
4.447575721671546689e-01,2.667569076548955698e-01,4.347464098467699323e-01,4.516641789017981079e-01,2.222231733352996730e-01,1.721918746940717670e-01,1.750083476518544123e-01,2.315620188906950538e-01,1.944947444307972007e-01,2.960419328767513458e-01,2.125822153690279104e-01,4.739558857297384020e-01,5.021517476439314454e-01,2.476429678303236070e-01,1.702744607941720223e-01,1.818822722285626803e-01,2.672798519889611479e-01,2.220095354688325917e-01,2.006882826580892176e-01,2.003788523339345984e-01,4.743383738199540289e-01,5.224887580018429123e-01,2.367999937548236344e-01,1.700349361487656086e-01,1.977260045090443730e-01,2.958346534899964353e-01,2.389169398038511749e-01
7.341702039590221329e-02,1.273153714225611077e-01,2.197966897404073916e-01,4.825107564638757007e-01,5.179519066939727301e-01,1.866715364404130384e-01,2.595961263994851498e-01,2.492271159953574067e-01,3.875436761041477496e-01,6.038611988003765585e-02,1.403549372230854797e-01,2.210723156738451656e-01,4.053499388412224458e-01,5.493728360702739844e-01,1.735705582123614477e-01,2.552942280855143853e-01,2.361009462752662880e-01,4.542346517333904488e-01,6.639408385743203467e-02,1.350020869844743010e-01,2.139545365316698200e-01,4.421791466456509445e-01,4.791353196842524365e-01,1.803050403509492694e-01,2.437296465566911874e-01,2.216973132337608510e-01,5.032174548691905613e-01
7.245495289493805724e-02,4.295407609189733078e-01,4.318193636524987333e-01,1.082792971273028454e-01,1.016325968276594605e-01,4.274739302861750301e-01,5.481325824301908067e-01,1.767297899912932957e-01,6.664765113218808212e-02,8.094664027044491672e-02,4.171576944297237244e-01,4.335328412549649402e-01,9.790107541044450190e-02,1.044480559578124385e-01,4.036932809723487448e-01,5.821174887121539632e-01,1.599215901157995112e-01,6.655016048990117228e-02,9.199599627629533038e-02,4.250602419811086996e-01,4.162444700154169785e-01,1.131322674138652423e-01,1.115214217182220052e-01,4.315368080216380187e-01,5.429612298527822789e-01,1.809023063003512843e-01,7.877339618705790636e-02
2.224531449286331342e-01,6.144750391590309002e-01,2.443706801879041990e-01,1.180660196498917180e-01,1.627378618383271969e-01,3.761827621312991421e-01,3.204316758146056321e-01,1.565904166245510876e-01,2.198643896467704362e-01,1.701356902371015112e-01,3.108391146070915156e-01,2.736181903110193048e-01,1.957214169520412883e-01,2.632963916544993621e-01,2.873325384099504887e-01,1.626175422531601911e-01,1.772648498573959341e-01,6.207939227565397733e-01,1.361943865832897227e-01,2.773377578322583359e-01,2.703874318130393140e-01,1.972996713783115585e-01,2.600757296051803280e-01,3.035710423839101391e-01,2.063136013751684095e-01,1.790239506958178628e-01,6.226203878317566609e-01
9.252735216064091051e-02,2.086839378980149540e-01,3.410614862775190881e-01,3.098948256722987571e-01,2.264180173510009497e-01,2.495895753966758390e-01,5.654462518657993320e-01,2.982327845015760315e-01,2.085569579650750349e-01,1.148065624686724767e-01,1.767150495033671664e-01,3.359492458119628933e-01,4.801116021489733043e-01,4.890723939796268183e-01,1.906289954772560635e-01,2.302112686462950419e-01,2.795606002629890674e-01,2.003513333040675692e-01,6.654993263922030777e-02,1.107038511035694506e-01,2.246449575725458503e-01,7.033326762999602133e-01,3.446694579900477784e-01,1.378037293912224015e-01,1.792364715826919863e-01,2.878074193276615733e-01,2.460658522248942437e-01
5.615147769752617396e-02,8.588414284081687111e-02,1.335201865313559721e-01,1.634800970404879095e-01,1.473404332467207201e-01,1.539776862370537680e-01,2.903928033337886960e-01,7.117905595888733838e-01,4.073033496068955706e-01,5.540441387892726388e-02,1.147612328063242759e-01,1.640115546684836612e-01,1.855127504811640848e-01,1.579452987034883349e-01,1.509185488655791496e-01,2.961202436867935162e-01,7.255862866344314765e-01,3.494354496979915070e-01,6.817736686871113394e-02,1.851112442029637095e-01,5.581816873275680102e-01,6.116783552408077140e-01,1.949200082158221436e-01,1.133795635709131111e-01,1.366712377588590599e-01,1.953296620097637604e-01,1.793717966935133301e-01
5.945904627468615034e-02,1.512729456413426377e-01,4.068803591759164173e-01,7.342905050903630881e-01,2.481115425316471612e-01,1.074358781476487945e-01,1.239613639192740785e-01,1.650088705319260329e-01,1.976086076431524119e-01,8.328385237139790398e-02,2.039200302702904866e-01,5.855809977155734813e-01,5.416416358233651085e-01,2.991117504355189638e-01,1.447686450459141350e-01,1.544133198080432368e-01,1.619430338123300783e-01,1.656582772530011960e-01,9.598161989741307853e-02,1.712816298789647806e-01,2.914559286585321485e-01,7.736567209540662349e-01,2.716770284372720390e-01,1.099745706915075810e-01,1.277921671342220067e-01,1.631282309716226564e-01,1.835340685358527180e-01
3.140531239005541209e-01,6.004075258682378680e-01,3.893305616678554570e-01,1.128555286516528394e-01,7.456277034965232142e-02,1.987288274609386174e-01,4.180481251939514586e-01,1.858581712414171527e-01,1.164159599075524493e-01,3.566164042478534579e-01,6.252224033911449874e-01,3.395856040358689043e-01,1.046430691221451187e-01,6.940319230477513812e-02,1.812806753503935497e-01,4.227887901884904709e-01,1.726979376070231498e-01,9.817803826744141149e-02,3.564063514311373027e-01,6.412776591698823303e-01,3.150411946640485072e-01,1.017228365114163924e-01,7.798267372305126011e-02,1.844458737672191595e-01,4.123614940303749754e-01,1.818192042232388561e-01,9.863825285459690284e-02
1.630550325424097724e-01,2.109008559859745779e-01,1.871110512339178578e-01,4.071202517386603437e-01,3.064470212807017258e-01,2.000626403868781822e-01,4.835334497644658280e-01,4.297259145118183521e-01,1.890468439542942469e-01,1.646753380705993364e-01,2.297096732032840316e-01,1.614283873538232550e-01,3.799427786946012464e-01,3.202860789680204157e-01,2.145126971298640384e-01,5.799203109107444742e-01,3.334557057738810060e-01,1.693294499525829500e-01,1.863994487616393858e-01,2.441797080666037734e-01,1.752814635527426557e-01,3.578297573151345556e-01,3.497213817636758981e-01,2.484370811502496224e-01,5.581953388084153200e-01,3.048031508688869295e-01,1.523657853294184683e-01
5.160371850140409861e-02,1.182074351852158561e-01,1.178379165031158693e-01,9.392352502028422645e-02,9.092135376710898387e-02,1.949871345709353887e-01,7.418580525747912047e-01,4.841344056909219762e-01,1.647496186466444745e-01,3.914060780100971776e-02,7.907305999230603011e-02,9.310909519654184119e-02,8.775770417589423555e-02,8.148828928734014321e-02,1.174621797094900499e-01,4.371103717301802472e-01,8.112565510629248244e-01,1.731490260802762415e-01,5.149787570055473773e-02,9.277180595421970211e-02,9.768721970894445050e-02,8.462628724512356870e-02,7.517597405844851643e-02,1.373843703512510062e-01,4.880240611523899430e-01,7.635103372280022116e-01,1.696350527102278571e-01
7.667845975469324005e-01,2.971991476496530504e-01,8.540882116217926590e-02,1.027096923737932793e-01,2.012548699069097724e-01,2.083821333830853662e-01,1.093460101523997807e-01,8.227753785996846925e-02,2.206697124014847244e-01,1.967024809332763302e-01,2.322477626900279757e-01,1.252921533450864766e-01,1.498938465854652013e-01,4.918255321096490218e-01,5.258901021127772024e-01,1.631507945144070604e-01,1.248894683476360901e-01,2.502441167222709262e-01,7.566574117323422444e-01,2.687560386014273273e-01,7.443956821375651012e-02,9.385369741426408119e-02,2.463817383607212197e-01,2.476332840790707868e-01,1.102045466294658688e-01,6.785009657269799876e-02,2.058514065365651957e-01
2.902860758788535223e-01,5.216648790207086828e-01,2.264731318219797285e-01,1.757125548849300944e-01,2.161583440071248585e-01,3.037245060761198934e-01,2.469139330173819591e-01,2.442472805445591866e-01,3.115203084478216922e-01,1.607107486723831358e-01,2.186574100717528502e-01,1.849417116241049985e-01,2.217269533608107190e-01,3.762544915794052147e-01,5.800749722755167426e-01,2.895070475463109583e-01,1.973994772056746339e-01,2.354162462255328381e-01,1.287509457877518138e-01,1.702289044728503287e-01,1.460504498964793341e-01,2.377058733427027115e-01,3.666754912321668058e-01,2.507755213272365724e-01,1.378477279170511882e-01,2.090254727644668686e-01,6.738250721234420038e-01
1.255903381137686570e-01,3.190105544242851643e-01,3.649388960991523101e-01,2.147798120091500285e-01,1.852262307264364860e-01,3.916468568275921491e-01,4.955454090929058975e-01,2.604388404817216673e-01,1.997572511609718993e-01,9.116007994174947504e-02,2.636768637738451382e-01,5.952153801593667026e-01,2.222677312801744076e-01,1.793119812324350804e-01,3.445497979739665095e-01,3.302970534853925111e-01,2.591102547432341807e-01,2.130615911724788591e-01,1.647579138982978308e-01,5.991541103138415814e-01,2.986712889418620120e-01,1.744988512957069970e-01,1.841223130852695788e-01,2.509158532148373921e-01,4.053987857664975158e-01,2.495980199656270548e-01,1.589623614515389138e-01
1.244307804022035391e-01,2.059414324590755074e-01,5.269274374579469011e-01,4.036957236614053257e-01,2.210695777112392235e-01,1.512593976313649780e-01,1.934820672199443481e-01,3.697920929470197571e-01,3.070556824892576309e-01,9.019508084610824983e-02,1.375224404846643600e-01,2.187040357455049822e-01,4.902318477102839966e-01,3.802986793084741635e-01,1.479333343907095200e-01,1.250714204913151717e-01,3.138570536904145003e-01,5.125756225919780862e-01,9.230037025531716288e-02,1.301613591876656095e-01,1.889512750569913302e-01,3.883715827589231395e-01,5.132254474516498854e-01,1.710638409481388678e-01,1.222613951375280117e-01,3.780760633781766189e-01,4.419423064156553504e-01
1.122606573724570511e-01,2.086604259644753157e-01,2.530141166148945908e-01,3.297389141517653721e-01,5.502853695284795066e-01,2.891167686977506590e-01,2.426961435521127475e-01,3.137038093394228233e-01,2.452492271253640665e-01,6.233328738706803152e-02,1.895926024926529452e-01,5.602782072564302940e-01,3.026445141842246112e-01,1.898961907429777829e-01,2.089489078893053686e-01,4.044372308381910530e-01,3.654874610304900129e-01,1.694543038881084207e-01,7.069019567980236451e-02,1.983197178139171346e-01,5.248937415899327386e-01,2.506485026529374771e-01,1.391090975067757751e-01,1.679038418354330264e-01,4.587105836003612103e-01,4.355816087722895746e-01,1.593402373307294395e-01
2.997815092022465544e-01,5.947560111465221011e-01,2.443232847400518548e-01,1.979710972526945723e-01,3.495946632577889845e-01,2.054202151828447565e-01,1.919624570028169996e-01,2.394949236274448723e-01,2.184104057478875593e-01,3.423572073756287470e-01,5.708876621360943204e-01,2.259276179689624908e-01,1.949404730931927621e-01,3.359261842269740117e-01,2.324164388422325367e-01,2.098010495477742043e-01,2.653432184989409914e-01,2.070076985235216327e-01,1.975921928854759979e-01,5.049450064995624210e-01,3.600312866753377361e-01,2.159668830403435602e-01,3.111256941658272490e-01,1.639805572262647559e-01,2.004115813166822413e-01,4.252029171803291541e-01,2.094172795628289063e-01
1.191116682291950835e-01,1.395463722351116542e-01,9.870875963879155446e-02,1.320801826093065678e-01,5.844167584048062247e-01,6.650702661164021867e-01,1.192436890079333206e-01,7.037097162054027633e-02,1.328621764026320096e-01,1.177505951761441821e-01,1.417362306999509769e-01,1.085476172997442840e-01,2.021786182180612401e-01,6.212923405228514273e-01,5.929828322566579324e-01,1.492129955739478764e-01,9.698937914064505172e-02,1.409797255551769601e-01,1.185168537265929856e-01,1.531947958972195156e-01,2.234600838075446738e-01,5.632396960081735848e-01,5.006706458034922980e-01,2.769762081186509795e-01,1.618082148695585976e-01,1.478578861021500324e-01,2.235978443309604990e-01
1.092516359070061505e-01,1.608790982761920396e-01,1.569113737007419018e-01,2.323054241026510647e-01,2.997881557519647133e-01,2.564558496812089916e-01,1.378724128196864851e-01,1.933816934937920007e-01,7.202747371740969573e-01,1.657084324797573338e-01,2.182510712327523639e-01,1.805873622892217312e-01,1.835712880616539866e-01,3.475587734090448411e-01,6.693787888740638792e-01,2.290980484159322317e-01,1.461802896670492680e-01,2.433519615647564693e-01,1.664783526458908369e-01,1.980905831153223495e-01,1.601752505382800229e-01,2.270809013369643747e-01,4.699400310966931893e-01,5.802755044324912070e-01,2.027342583240654417e-01,1.503862756050687033e-01,2.154808039545526299e-01
1.359382023710069831e-01,1.836197566487990374e-01,1.751448776232420457e-01,1.981483777633239463e-01,2.188537453602396321e-01,2.013122353704482059e-01,1.893409271534265970e-01,3.500129772811294004e-01,6.855892313283307171e-01,1.185259218947184029e-01,1.710482599076179056e-01,1.905205507812643140e-01,2.849530062904822025e-01,3.338172567642672672e-01,2.909686747390830552e-01,4.645542421928126608e-01,3.959409366627316684e-01,2.798432792550142323e-01,8.540070176038966343e-02,1.541533762570589383e-01,1.640534612188779273e-01,1.979719311343988708e-01,4.653733749799248143e-01,6.022955134256332554e-01,2.659573702768776582e-01,1.824674940368467835e-01,2.185977802517970192e-01
1.262512699356713453e-01,2.083344454294279724e-01,1.545173836266155454e-01,1.229310232802269531e-01,1.256114886321342827e-01,1.170068614002539031e-01,2.153779292150527214e-01,5.919804706766618185e-01,5.976098711318029721e-01,1.264648087008157229e-01,2.124131161983818794e-01,1.517242244670796436e-01,1.184778318165862071e-01,1.370259235367402295e-01,1.396278602261009361e-01,2.103940778503971820e-01,5.306544427804777975e-01,6.488550019698150484e-01,1.454289074339038257e-01,2.488784439984224051e-01,1.638453592679582349e-01,1.281566456833633239e-01,1.479895243947534356e-01,1.426886400396764343e-01,2.380176426791950905e-01,6.908836611091141444e-01,4.049609184427503950e-01
4.354737183914186155e-02,1.223869693936060488e-01,3.269201765143635585e-01,1.988366121843443135e-01,6.548692381813935037e-02,6.202714336055895061e-02,2.718029322021164318e-01,7.592279753452007007e-01,3.060485219449317063e-01,4.291446216375466999e-02,1.070910156114523309e-01,2.869455847968873097e-01,2.205887840107602638e-01,7.863008156884226940e-02,7.137777528632698043e-02,2.864497646532845332e-01,7.123997482652612012e-01,4.054317685960203699e-01,5.121853984040489888e-02,1.431682753635236671e-01,3.327848450374850664e-01,1.887327547635744285e-01,8.052507803984239321e-02,8.208414374702195648e-02,3.443482121792868500e-01,7.240447440821514702e-01,2.899526147678866406e-01
5.517471594264080625e-01,3.858166506065841550e-01,4.702970351835464302e-01,2.877028173014946621e-01,1.901293508693342738e-01,1.551686169421295780e-01,9.504122727752813138e-02,9.769802990980647195e-02,1.469866021372699949e-01,4.960789716910604108e-01,3.812534160566204422e-01,5.270756402801908269e-01,2.771208287622606292e-01,2.063762660664978654e-01,1.600480656413137137e-01,8.920158262402498595e-02,1.149719945489457579e-01,1.458376609049325812e-01,5.194055776124101298e-01,3.583944610004236586e-01,4.784437189220084319e-01,3.307736937067268790e-01,2.006677913089776333e-01,1.674700839430914578e-01,1.086454032865098451e-01,1.112696752036736875e-01,1.470738632322017014e-01
6.956622708240306485e-02,1.086699931455529927e-01,2.163522477054425353e-01,6.047714121883246419e-01,3.397489088212995445e-01,1.635398416868145410e-01,1.881325725749247446e-01,3.474261297049295316e-01,3.582030610335587562e-01,1.270339880388791365e-01,1.891343393380477689e-01,3.146529815170487909e-01,2.970710940410591361e-01,2.638337031225885254e-01,4.948953867932142647e-01,3.960447618768537237e-01,2.865604843140308056e-01,1.892101987301049171e-01,7.120610436938358545e-02,1.009799965808402256e-01,2.521704076666196337e-01,5.477876517019110159e-01,3.195384799343403137e-01,2.243545769511738619e-01,2.355239074808231081e-01,2.926381160296796513e-01,4.162919830119169995e-01
1.935932386514779002e-01,3.322781881695332507e-01,2.042537041033263001e-01,1.385080470459920388e-01,3.837002118659381678e-01,6.331494750465503918e-01,1.554720651046114233e-01,1.108226288542724508e-01,2.494574405006873830e-01,2.746735019311875026e-01,3.292542368791400165e-01,1.915274639993718997e-01,1.492439968134537942e-01,6.170833894911630368e-01,3.903812412302600232e-01,1.055077173307641392e-01,1.011547728629732523e-01,2.479070595765674179e-01,2.706481462748281941e-01,4.877564654062736538e-01,2.951046095549106352e-01,1.845922265952681662e-01,3.963839341787702697e-01,4.169186793188828233e-01,1.483251605960625719e-01,1.071277133401103421e-01,2.074754359510420643e-01
