4.355287205424412944e-01,4.165962050224299995e-01,4.042813345454964180e-01,4.369330264881025605e-01,4.835132548817921427e-01,4.357713944260529493e-01,3.445130960976143242e-01,3.897138844243719924e-01,6.802726373812256755e-01,5.275106591980502913e-01,3.001033114884735786e-01,6.337409815876339225e-01,7.042228575632634158e-01,5.342471034722241496e-01,3.688466440737384611e-01,7.656072630010121172e-01
6.632624860338988126e-01,7.304440753988016288e-01,6.724701580360625819e-01,3.489089596414231553e-01,6.319541118657058254e-01,6.934822100054431893e-01,6.323685140865062948e-01,3.176983540527680283e-01,2.496459984539836918e-01,2.593491381850524524e-01,2.931984095041328953e-01,2.979301847944991755e-01,3.062008906703585498e-01,3.020253502740757323e-01,2.844281328487090477e-01,3.249328114048980476e-01
4.180716762559223421e-01,4.022315681722409275e-01,7.727907826033805216e-01,5.400787585213288056e-01,4.334139286110452738e-01,4.059455714745715538e-01,6.217664774899935853e-01,4.610031224959732499e-01,4.352430715691734120e-01,4.277243240742740205e-01,4.377236224787957042e-01,4.180554358202229759e-01,4.478242877337095251e-01,4.668545122925209512e-01,4.696735911131555974e-01,4.734092576752029768e-01
4.894494834039484488e-01,4.353960099478771384e-01,3.527657127177914465e-01,2.973396479733177999e-01,4.246931228351683019e-01,2.982124435817056773e-01,2.600676847695934657e-01,3.699014313729016568e-01,3.098789068355465859e-01,3.087632075848895097e-01,6.533262989514450059e-01,7.685509326737361979e-01,3.168353353710730569e-01,6.443958242456654384e-01,8.479066950458473695e-01,7.038081706463951148e-01
5.045192616309822631e-01,4.968819520084556407e-01,4.810661049303448511e-01,4.806912534085014399e-01,3.292304516728208341e-01,2.992686841092042638e-01,2.941691161313048086e-01,3.065330223086115136e-01,3.468877714301729642e-01,3.565054748040449861e-01,3.561139789242987463e-01,3.416972733092952241e-01,3.880814691828630703e-01,3.941163600597737404e-01,3.955561886530320481e-01,3.831557595717544062e-01
5.718158034394842382e-01,5.722900087164602967e-01,5.710608930491422042e-01,5.696133930800802991e-01,5.767368156842030968e-01,5.696886379205053919e-01,5.618649027837537835e-01,5.603613962289679673e-01,5.710637537582811118e-01,5.562709522752332658e-01,5.671629580673475113e-01,6.151486189789756587e-01,5.647265511229304646e-01,5.433536372272304016e-01,5.916256089627481840e-01,6.948823166814158681e-01
3.440954980980895916e-01,3.477603740970524604e-01,3.390157956284150509e-01,3.342955934771644766e-01,3.202844021527281870e-01,3.096150461716885571e-01,2.984965478512384141e-01,3.046201381769735317e-01,3.677362041551716088e-01,3.668019703722495417e-01,3.665603422427751168e-01,3.760198005327408111e-01,3.942429810989217520e-01,4.045198217231191773e-01,4.136788618025390996e-01,4.201834897387066170e-01
1.344719735444892816e-01,1.153081585259748826e-01,1.173195251134204753e-01,1.379427787778106096e-01,4.867515527220374061e-01,5.226418106266634833e-01,5.375574411038496203e-01,5.209987380618574804e-01,6.138478357533891927e-01,6.112718882988220637e-01,6.026247452985294961e-01,5.771904160753192903e-01,4.960593729232857796e-01,4.763278612273847412e-01,4.720661305710777134e-01,4.616325602048246268e-01
8.017205195455687772e-01,7.556136445714843886e-01,2.606609759582951269e-01,3.222342410344718466e-01,4.512178567309425570e-01,4.679404250126846798e-01,2.981786559116579860e-01,3.389786298189713665e-01,2.443928960523356897e-01,2.826887466034813667e-01,3.172923273628094898e-01,3.414646502021650432e-01,4.102068529795977470e-01,4.064982180857700800e-01,3.588400887567801956e-01,3.622874957278196528e-01
3.412302241127794789e-01,1.950154547692489193e-01,4.064887718933895555e-01,6.613986124104851427e-01,3.839618811551693822e-01,4.809677151732327793e-01,7.595608914269980083e-01,7.305498089552137086e-01,6.431506237095740985e-01,7.045490320697687103e-01,5.735824217061311625e-01,4.182663075936582930e-01,5.241579838520685763e-01,4.604463312714985879e-01,3.197688822188924918e-01,3.095047110595189888e-01
3.681349734128045448e-01,4.310897628131676318e-01,4.850113119661821348e-01,4.826361080343557486e-01,4.328899280249872139e-01,3.866806100574980976e-01,4.553937728473206326e-01,4.662300164116840451e-01,6.080573277308435332e-01,3.544321239467679296e-01,4.311312136914741133e-01,4.694042425388116335e-01,6.569345223463903816e-01,3.706613499137626500e-01,4.137256013508629482e-01,4.746038301641928303e-01
5.929693889225641223e-01,4.898802463042827848e-01,4.824466210048586889e-01,5.207615976835997529e-01,6.151832798892871157e-01,3.990623097254525353e-01,3.392223109829840544e-01,3.842348122924599818e-01,6.677735348887311462e-01,3.033559543463703045e-01,2.500375233411049614e-01,5.140207123787309262e-01,6.534136697802798155e-01,2.243386578312298596e-01,3.404986892845943136e-01,7.473417963198508707e-01
4.768080062120765295e-01,5.387975685999082387e-01,5.818855193951322224e-01,5.833809282074580160e-01,2.231962673736219704e-01,2.087611225940202986e-01,2.093473612877519430e-01,2.627913824430946343e-01,3.259352596040831496e-01,2.937268138508555282e-01,2.600285077540818168e-01,2.813228021397413126e-01,4.546400891585947179e-01,4.146239888176300181e-01,3.928426261516211881e-01,3.864067195785827469e-01
7.514905058982488395e-01,5.924460206314107191e-01,4.581148828732090617e-01,4.531607509885819951e-01,3.909501722156130121e-01,4.823111679717357325e-01,4.835069730355301965e-01,4.313084553567000934e-01,3.570697576083305957e-01,4.759459841609732234e-01,4.077878475133698832e-01,3.838853374584100808e-01,7.102875851560691567e-01,5.803758176207066688e-01,3.630470018831560841e-01,3.825707594437446901e-01
5.096856215988216920e-01,5.776474536327020903e-01,6.036141852416675446e-01,5.806818675673295349e-01,4.957187784923521301e-01,5.867253849338948113e-01,6.184403500165424061e-01,5.758770379259459116e-01,5.033911387853969854e-01,5.874893202636979339e-01,6.179962487089765144e-01,5.771179537093545919e-01,5.223843446626996734e-01,5.838065523775878285e-01,6.086309556166082935e-01,5.849143514194389271e-01
5.651591454597492126e-01,5.523837217999542082e-01,5.944051991297907289e-01,6.369199882057311468e-01,5.435932229980926511e-01,5.257141971900610722e-01,5.976546326919054408e-01,6.595501662139604537e-01,5.375550438500871220e-01,5.391130945842810274e-01,6.316644148805548031e-01,6.643688176491445718e-01,5.590982251403673331e-01,5.895741329960154653e-01,6.735838275471378589e-01,6.184599989434965694e-01
5.298744042685717970e-01,5.298576113571146218e-01,5.298507741524144388e-01,5.309218250168018516e-01,5.275431426520150735e-01,5.262436687572276117e-01,5.261857825551372603e-01,5.254424464811647821e-01,5.257834794564557601e-01,5.248663601350875840e-01,5.257343443597682908e-01,5.244281053694130890e-01,5.254588436236190541e-01,5.239803138970223761e-01,5.254225312610212306e-01,5.261632674487852768e-01
6.552159275659504845e-01,3.788315930125226161e-01,4.780669903219846306e-01,5.686477036502735061e-01,8.028777989442525964e-01,4.841123843214890088e-01,3.961094842329506149e-01,5.550084476445671378e-01,7.793958026068988909e-01,6.794103123910920639e-01,3.758407962070445252e-01,4.729967633637057745e-01,6.834125890214438614e-01,7.558922332926077958e-01,4.923085497778523223e-01,4.124452681427909773e-01
5.416042425770037916e-01,6.247219703661468504e-01,6.572252835005182314e-01,5.614548468739457565e-01,1.379341248252349827e-01,3.329545575886429520e-01,6.400329617355445810e-01,5.843075449894367113e-01,3.952938898099946918e-01,5.642896741206339106e-01,6.873303762253918370e-01,6.266979896644758741e-01,7.679389590213435701e-01,7.482278838490987738e-01,6.673481095010046493e-01,6.206284582259478100e-01
4.637164621078727622e-01,4.656421399039031850e-01,4.688465186596645351e-01,4.683813315913725739e-01,3.945799405974890761e-01,4.434746005156036119e-01,4.747666749287346444e-01,4.651668973879995450e-01,3.953671458994907906e-01,3.956034812120339250e-01,4.622095010882190658e-01,4.871199580001114304e-01,6.015124003634549910e-01,3.731257174738663029e-01,3.947903627410940808e-01,4.762913886364278371e-01
6.188803792827574091e-01,6.691087136014758352e-01,3.489559953243291379e-01,3.440342726119395844e-01,7.224746746369942185e-01,5.379483194331141638e-01,2.199758906689017190e-01,3.565144247520045662e-01,7.430522639749969072e-01,3.057561222869319417e-01,2.582945872799197184e-01,3.867894424762470806e-01,5.910945883036443638e-01,2.746887841024134302e-01,3.425792342037917160e-01,4.171648968551819880e-01
4.379461840147282903e-01,4.097486571403108346e-01,3.845130983037619576e-01,5.018076631706669399e-01,4.366952813900444874e-01,4.032773538153004433e-01,3.628837428620613759e-01,5.094692431132851196e-01,4.461180249358682737e-01,4.068307416713499713e-01,3.527410813103303289e-01,5.351315504035014659e-01,4.447951891273267955e-01,4.023114164228269174e-01,3.697334748334813459e-01,5.493801542821029615e-01
3.577552491672903456e-01,3.193392043346034437e-01,3.172827237849761284e-01,3.312883652201693563e-01,4.420618804170877714e-01,4.201784084092182736e-01,4.128967268822769654e-01,3.995506548028134874e-01,5.240355748456304585e-01,5.261485320718920500e-01,5.264604924799851648e-01,5.201628796876140992e-01,6.158211085208964430e-01,6.318711359723151455e-01,6.288186970832058131e-01,6.252767012907899380e-01
8.163310529809336691e-01,4.438635191138348701e-01,4.001859833103930120e-01,5.158368396649433141e-01,7.893955939407194533e-01,4.486293047913639809e-01,4.501282777931495116e-01,5.199990254942186141e-01,5.973191997234964523e-01,4.418864301748393064e-01,4.997775207309919088e-01,5.423497966593546771e-01,4.744463807314092674e-01,4.802884464248666774e-01,5.217346220023767467e-01,5.547132430136800796e-01
4.930258591192167028e-01,6.771791536955347190e-01,5.518336545122781711e-01,4.500089887595402627e-01,2.717538048724451039e-01,4.766472766441818831e-01,7.213561142909059587e-01,5.309662598149210710e-01,3.815760823130190937e-01,2.287486732155594726e-01,5.290650274532159303e-01,7.196558083201157752e-01,5.105030791557395586e-01,3.693397537848698842e-01,2.659916573274938023e-01,5.567217009710772047e-01
5.880042721849566556e-01,5.208201868182433802e-01,6.303633521886101709e-01,6.511289540275796428e-01,6.525669126376955065e-01,4.605467358238187203e-01,6.589816971212945074e-01,6.877006830660685743e-01,7.541134792770677331e-01,3.687118712121588704e-01,6.541549176420682343e-01,7.322166610957596689e-01,7.788890015715461690e-01,3.910699271298705981e-01,6.246754487166084058e-01,7.246974027261329221e-01
4.198079112870379825e-01,3.497574996106976863e-01,3.657951708376200317e-01,4.553466536964926870e-01,3.056524953191529503e-01,3.639674396008869550e-01,4.045027097444552910e-01,3.468332765247633676e-01,2.353882626444622761e-01,7.133979220575580316e-01,6.975346447563337549e-01,2.273641379568904497e-01,2.565877107190888684e-01,7.687716960273531797e-01,7.200167527934093759e-01,2.720203300420684367e-01
5.131849530197585274e-01,6.994062272174884631e-01,5.448255305191107567e-01,3.552875087681321986e-01,5.715431197055556023e-01,6.807158376850083181e-01,3.306800210567243936e-01,4.036833366212666530e-01,6.577763330397277119e-01,5.179928030631318903e-01,3.235528655487372451e-01,6.286294495505230229e-01,6.028905954815737545e-01,4.429735332808007464e-01,5.581291708436182386e-01,6.795837890524945024e-01
3.154265588019988242e-01,2.928385103186421645e-01,2.771215057176221186e-01,2.422656252066354710e-01,2.986431389195881025e-01,2.778868589403903355e-01,3.599060349503956369e-01,4.855237423672986163e-01,3.092361473510703562e-01,2.548433060575285292e-01,4.357398533029315235e-01,7.012429564038138441e-01,3.397054542794068488e-01,2.642574871289300464e-01,3.422604182106692150e-01,5.018483964528902552e-01
5.394825475607968324e-01,5.038879847962648428e-01,5.066277691212542900e-01,5.350767101516997748e-01,5.686685639346569232e-01,5.724496043381696042e-01,6.042756312142218977e-01,6.396682501175938729e-01,4.162043642227346574e-01,5.956588329741917542e-01,6.486168982447177989e-01,5.054043708369058141e-01,3.053126789492343618e-01,5.158780809843693804e-01,5.145287749204200400e-01,2.461926084763053635e-01
5.030363827505004437e-01,5.120632640889652976e-01,3.821399932818086986e-01,2.700507603727494432e-01,4.513817652572461592e-01,3.853249308167942533e-01,3.897606904938943351e-01,5.916264346818028708e-01,4.495005836670339927e-01,3.954322752179905143e-01,5.953560566868428827e-01,7.686199377494009610e-01,4.680533960612978661e-01,5.034107173845583372e-01,6.415331109791969633e-01,6.383275852602076084e-01
4.809541682695787079e-01,4.430141123675960246e-01,4.537146277890804491e-01,5.149224283328206475e-01,3.243610736470460831e-01,4.516137945062293491e-01,6.155230741211124013e-01,5.591116721653914823e-01,4.411141192207608253e-01,7.524702747969314043e-01,6.559189113117001035e-01,4.460904114418292599e-01,7.438335400568912847e-01,7.387760312137108265e-01,4.179593841976110280e-01,3.766692019992883833e-01
5.532679235501187787e-01,7.381120034838055677e-01,6.804130992698155245e-01,3.093484113328040519e-01,6.088535167317755681e-01,7.494659578797182586e-01,6.107963733201617895e-01,1.536300731362003902e-01,6.141666643486488608e-01,6.733801743997309686e-01,6.685061311793607519e-01,4.496420879188052222e-01,5.769014196298534181e-01,6.087819569712974443e-01,6.747486047263246967e-01,7.374147646235337250e-01
7.703762732370880162e-01,6.895118354969133057e-01,5.773612964400691716e-01,6.011424353908000340e-01,7.675059985548828845e-01,5.738997103875354000e-01,5.374345406514097201e-01,6.504822367934190996e-01,5.679844375501039710e-01,4.363862309813547613e-01,5.879030366946240704e-01,6.971652175573760379e-01,4.823063641547239433e-01,5.239557828614038737e-01,6.827286294983410109e-01,7.009157896991151659e-01
4.297713565122868729e-01,6.323035915225759807e-01,6.271638548689330017e-01,5.668880301022928281e-01,3.814001887368238530e-01,6.595757160800228558e-01,6.052482153088477590e-01,5.404023896868864751e-01,3.697547615048370484e-01,6.407087294958303536e-01,4.150074296489156267e-01,3.610787418628340073e-01,4.044666250977255184e-01,6.594081018484350132e-01,4.346161013530855377e-01,3.642599589003076010e-01
3.564634507930901641e-01,6.521473714524043119e-01,4.647642958024676973e-01,3.766794789489256723e-01,3.617143809819671207e-01,6.991129988132834816e-01,5.327374561050031154e-01,4.112555046931964942e-01,5.256491333260834287e-01,6.163782107831466961e-01,5.094166683353567038e-01,4.548384327682662431e-01,5.996383074082293207e-01,4.805844473150003848e-01,4.399520540038467376e-01,4.724991816967410996e-01
6.574016024885932508e-01,4.137268983011169188e-01,4.623591404342306532e-01,7.281880305674613973e-01,7.316030632433564440e-01,5.081590642906139710e-01,1.456544830613479280e-01,4.743674264748496960e-01,6.583257562558595399e-01,7.120737074406391365e-01,3.765676223018543656e-01,3.136818234811995509e-01,5.589469597242032739e-01,6.583818763381241723e-01,6.941936913922938102e-01,5.411532911564050918e-01
4.649418425610187811e-01,4.627349655863033373e-01,4.524003992346095626e-01,4.447697106875051487e-01,4.769518220191003577e-01,4.667040783040417029e-01,4.576802803564236077e-01,4.558191654786434288e-01,5.491646159371497138e-01,4.856351929367858089e-01,4.570023855941668378e-01,4.694298996479531749e-01,6.104030903267165797e-01,5.179503215910714609e-01,4.590915644229378589e-01,4.722031080907068135e-01
2.423658719934050076e-01,2.406563761761217612e-01,2.333691054287913846e-01,2.353657396558339887e-01,4.725977400084285796e-01,4.417008269972187984e-01,4.128977091735470673e-01,4.009609170724477978e-01,6.198711711550567438e-01,6.617384147144244055e-01,6.831147016426308838e-01,6.847951968289266445e-01,2.952182971287209412e-01,2.855345430960197772e-01,2.893379093674243174e-01,3.421771222602293383e-01
4.007797441035304553e-01,4.069918866963453397e-01,6.192418238692950494e-01,6.881699996824798271e-01,4.161875515076827181e-01,4.906068791879727997e-01,7.217090674437380837e-01,7.021618024429447935e-01,4.060432479017676011e-01,3.909295645596487789e-01,3.945361434634881981e-01,3.410440801857714810e-01,4.139426323736855595e-01,3.848322768678237304e-01,3.499048476330624546e-01,3.672604552496093744e-01
3.516076234686091317e-01,1.803334403150266552e-01,3.407769565247741883e-01,7.011402251304958977e-01,4.446984493162388641e-01,2.809563488492845540e-01,3.710765797003500732e-01,6.378220684189477296e-01,6.243514311653113324e-01,6.219275042270903109e-01,6.022705965598346145e-01,5.960220155277395904e-01,5.549120437234132952e-01,5.805709691621604440e-01,5.679042837760933660e-01,5.644402808024480134e-01
5.715128799247497504e-01,6.961920341092970865e-01,6.058515339517127618e-01,1.721380830632665004e-01,5.683242995699342437e-01,6.895391029948769734e-01,6.340714982071308237e-01,1.309305015533077932e-01,5.643146455855568844e-01,6.887128323118626438e-01,6.404476911380032611e-01,1.233934251913501867e-01,5.506265382451031032e-01,6.527466166553002047e-01,6.285089240870207483e-01,1.877800790045697499e-01
2.596926118027880759e-01,3.324003293054508812e-01,7.349962717851167282e-01,6.149242747548550048e-01,1.918458748375705125e-01,5.000349554057942347e-01,7.509712922920783740e-01,5.672630937894455050e-01,3.100555338399462180e-01,6.350365029318464360e-01,6.219930425634038196e-01,4.912024794800253780e-01,5.211597185069597460e-01,6.145901269677780387e-01,5.421896507049175362e-01,4.749533954765110533e-01
7.668535530858744398e-01,7.707352064687466031e-01,7.726778653619106318e-01,7.344231066671861319e-01,2.862206813323299182e-01,2.473306020625221369e-01,2.512468848198333715e-01,2.759120908508105319e-01,2.863800107396429762e-01,2.841752888451968828e-01,2.971282302263835162e-01,3.418142568213729526e-01,7.057707173621678987e-01,7.585953690894983170e-01,7.557007368053153540e-01,7.417864262867928105e-01
6.144084195036259022e-01,6.275438251184285443e-01,6.465754468961598667e-01,6.464109723048255818e-01,4.523366485949251170e-01,4.273152933683823651e-01,4.398631310489701796e-01,4.636004607875028882e-01,6.325534395680829647e-01,6.433847348583348058e-01,6.463508393481479652e-01,6.259025354642994143e-01,6.164809564333699754e-01,6.173786905878495546e-01,6.303473764998822615e-01,6.342351362068017195e-01
2.451040640285893912e-01,4.720484796149820861e-01,6.834816683012628902e-01,6.244181542443648647e-01,6.267231783549293000e-01,6.539573928124556845e-01,5.752416955356580708e-01,5.330165484240937390e-01,6.148221457871696494e-01,5.327913721121070312e-01,4.793874292825850425e-01,4.816215291268468590e-01,4.583559663524886529e-01,4.761625813721448441e-01,4.738490481032625601e-01,4.572701765218193382e-01
6.193057558135521834e-01,5.132737599579187959e-01,4.263781663769075081e-01,4.219620855910135582e-01,5.253858452424760017e-01,4.475641270944367700e-01,4.343613871883124089e-01,4.370946211677306792e-01,3.948113956926949664e-01,4.098372988346593582e-01,4.398842689189438326e-01,4.387975800486658695e-01,4.032698810470781714e-01,4.233972112816576927e-01,4.367188197336723809e-01,4.235564167852358120e-01
5.063359990853363302e-01,5.003951010079620287e-01,4.987106984554586231e-01,5.012286142925518329e-01,5.168840997072420285e-01,5.146827276211007884e-01,5.160521355716989333e-01,5.184779115802417016e-01,5.388824664555531552e-01,5.338555847098175322e-01,5.323886293937560854e-01,5.368108824984867411e-01,5.472947573894515472e-01,5.434264493195862800e-01,5.400395364722280211e-01,5.423405466694374288e-01
7.997207868315127088e-01,8.112442130479874391e-01,8.007212555204751281e-01,7.638007801090027638e-01,7.329978596682790171e-01,7.324408198638998613e-01,7.304385800478353508e-01,7.270302544281046497e-01,6.243634116612305496e-01,6.143750380392527521e-01,6.272612060499777042e-01,6.440745681642825460e-01,6.276424030837416401e-01,6.277384786264378347e-01,6.442663766215483978e-01,6.483066515202561275e-01
4.876843589140391622e-01,3.868190700738656229e-01,2.526003717838282148e-01,2.395552777230709474e-01,2.835673075688229794e-01,2.978781455825892377e-01,3.997417991064260434e-01,5.471985379126885762e-01,6.331736397092990742e-01,7.635830819688651516e-01,8.110135640483306929e-01,7.663091958751065969e-01,7.629212601976695929e-01,7.276819243320968855e-01,6.402565749958847308e-01,5.757493854146809031e-01
2.959211155478309041e-01,2.868023303566636928e-01,2.750643906160761820e-01,2.643810033963045480e-01,2.269182929393627479e-01,2.169229373759209156e-01,2.203234632860487374e-01,2.298594096885565596e-01,3.713156614966228730e-01,3.939317622186708778e-01,4.198139479001201102e-01,3.884617666746883469e-01,4.259865429638329815e-01,4.476770012434606039e-01,4.676944628421108585e-01,4.220688919213156365e-01
5.896056291305873387e-01,6.058874635650851603e-01,6.078565278348844192e-01,5.970970048791204299e-01,3.176846171962983134e-01,3.073249273972306073e-01,3.099133699940402886e-01,3.086971091700205783e-01,4.091934989907330400e-01,4.138533797869958231e-01,4.244988437013279547e-01,4.215310918915118332e-01,4.534550375716277504e-01,4.529155986554130875e-01,4.614286033288798605e-01,4.780784412252787052e-01
7.457561787841272549e-01,6.733431537859988492e-01,6.410581065298340819e-01,6.187731578442804414e-01,7.164454460569227301e-01,7.988298759811154337e-01,7.827075316139902039e-01,7.267197139132366424e-01,3.998247521513048630e-01,5.564435141652290806e-01,7.195155561604630323e-01,7.219444273012262103e-01,4.092168627362130495e-01,4.026737576083094239e-01,4.224249024018326137e-01,4.405957329549172186e-01
5.273972241605108247e-01,5.152596632354337070e-01,5.144555217344758402e-01,5.129393124389060032e-01,5.394640442046886308e-01,5.565369278260720032e-01,6.032872359008061292e-01,6.269146470619837430e-01,6.244049982219244121e-01,6.872206756499533720e-01,6.986764648775322106e-01,6.648647221740344726e-01,6.577928152654159977e-01,5.163269813598068136e-01,3.079820266622008695e-01,3.111165234375947164e-01
7.546331657842676455e-01,7.692452905440141375e-01,7.813032343157021442e-01,7.763830626081760222e-01,7.561386794123777788e-01,7.566421336782501728e-01,7.253356898398822805e-01,6.889622811267357427e-01,4.598086990851708022e-01,4.408664024266304993e-01,4.278618524136410528e-01,4.412313328927520151e-01,4.885274564348495163e-01,4.940937362554465584e-01,5.052557547661351567e-01,5.113287857391843882e-01
4.640431190167320641e-01,3.984509272113071487e-01,3.548849999132598909e-01,3.748029159274133271e-01,3.354167872235235826e-01,3.429191893323989548e-01,3.898900447143043291e-01,2.953736806348243871e-01,2.985225217526389363e-01,6.713795510178053316e-01,7.869098873875580713e-01,6.342296085215044510e-01,3.950262706444148675e-01,7.602789050949303462e-01,7.761142063759018939e-01,6.985578926585392923e-01
3.759882058772097690e-01,3.369452253720237600e-01,5.453159685047779259e-01,6.218870575884766216e-01,4.124046217173572004e-01,3.888316342777464740e-01,5.529669200829235853e-01,6.077046115886339805e-01,4.658290823074325848e-01,4.665548147032592130e-01,4.979585213084858908e-01,4.907637765851747269e-01,5.029173030925763177e-01,5.018573664965643166e-01,4.874308541620988589e-01,4.307705896904535647e-01
